[0, 0, 0]
       40662	       47620	       20810	       20678	        7040	        7968	       15988	       20432	         NaN	         NaN	        9680	        8822	       31192	       30298	       24532	       20740
       34790	       44740	       18020	       19432	       10160	       13122	       11256	       13906	         NaN	         NaN	       12586	        9292	       23480	       23332	       33166	       24610
        6572	        2786	       23096	       16214	       38546	       43016	       23692	       19378	       11684	       15304	         NaN	         NaN	       22420	       18022	       34146	       30424
        5824	        7582	       15762	       11454	       34738	       46380	       19136	       20534	        9932	       10086	         NaN	         NaN	       33446	       24948	       29558	       21188
       20744	       18912	        6772	        4078	       19424	       20644	       31066	       33846	       30966	       22204	       18918	       28536	         NaN	         NaN	        5592	        7418
       19234	       19190	       11154	        8462	       12970	       12658	       28366	       38930	       27448	       24214	       14824	       20630	         NaN	         NaN	        4350	        5832
       18034	       21036	       43496	       34052	       19978	       16328	        4216	        4016	       25776	       34434	       30062	       21722	        5682	        3804	         NaN	         NaN
       13040	       18234	       44478	       35726	       19540	       18730	        5340	        3782	       22224	       25538	       26340	       20256	        7934	        6218	         NaN	         NaN

[9, 0, 0]
         NaN	         NaN	       17616	       21618	        4792	        5738	       16132	       15940	       42110	       40152	        5766	        4828	       21428	       22178	       17618	       14416
         NaN	         NaN	       19144	       23828	        4704	        5408	       15038	       13834	       44168	       49954	        5558	        6992	       19102	       21142	       22450	       19140
       21222	       19430	         NaN	         NaN	       16220	       14604	        6632	        7614	       24590	       22480	       23358	       16440	        8006	       11674	       48256	       47774
       23400	       27104	         NaN	         NaN	       17480	       15642	        6114	        6280	       25632	       25230	       17342	       11556	        4400	       10932	       44304	       40584
        6066	        5434	       18822	       18488	         NaN	         NaN	       14178	       15570	        8072	       13384	       40796	       35850	       24004	       15918	       21988	       25104
        7184	        7182	       18290	       15954	         NaN	         NaN	       20648	       14300	       10398	       16576	       48766	       50206	       27332	       13416	       22186	       23546
       16686	       12388	        5880	        5316	       12016	       18172	         NaN	         NaN	       17746	       11690	       22410	       16618	       32988	       31642	        4298	        4888
       13558	       14578	        6078	        5604	       13032	       10978	         NaN	         NaN	       24238	       15906	       17654	       17514	       37152	       38860	        3880	        3412
       36792	       48788	       18952	       19650	        7094	        7966	       15270	       23470	         NaN	         NaN	        9708	        9120	       31038	       28622	       24380	       19782
       35450	       47384	       18824	       19098	       10342	       12204	       11510	       14030	         NaN	         NaN	       12728	        9008	       21804	       24114	       35096	       23794
        6548	        6106	       22958	       15552	       38406	       45188	       26982	       18764	       11448	       14054	         NaN	         NaN	       23030	       16746	       34720	       30374
        5608	        7710	       16432	       11230	       35218	       47418	       19488	       21354	       10816	       10064	         NaN	         NaN	       33474	       22832	       29052	       23496
       18936	       18928	        6804	        4012	       19338	       17856	       32814	       39116	       31104	       23826	       20966	       28780	         NaN	         NaN	        6162	        7736
       21818	       17462	       10500	        9456	       12468	       11266	       28634	       36228	       30524	       24938	       14092	       16430	         NaN	         NaN	        4586	        5988
       17898	       21170	       41924	       36122	       17584	       16154	        4102	        3914	       25780	       35002	       33454	       25298	        6486	        4280	         NaN	         NaN
       13748	       17894	       44244	       35074	       19886	       19462	        5442	        3644	       21644	       24500	       28814	       21416	        7640	        6364	         NaN	         NaN

[10, 0, 0]
         NaN	         NaN	       19140	       20086	        4684	        6044	       17220	       15712	       41804	       36404	        5416	        3720	       22538	       20724	       17552	       12120
         NaN	         NaN	       19250	       21560	        4920	        6190	       15954	       15074	       48832	       46782	        6728	        4588	       20906	       21890	       22658	       16590
       20418	       18270	         NaN	         NaN	       16802	       15874	        7568	        7312	       25608	       20700	       15786	       16394	       10188	       17254	       50156	       44350
       23318	       28052	         NaN	         NaN	       17296	       15548	        6486	        6182	       25346	       22904	       14798	       13442	        9986	       13628	       41632	       31116
        5734	        5488	       18052	       18788	         NaN	         NaN	       14114	       16108	       13604	       13100	       36684	       34128	       28100	       14596	       23382	       24904
        7274	        7828	       17752	       15394	         NaN	         NaN	       20242	       15226	       13192	       19552	       45878	       40532	       30590	       15312	       23562	       24680
       16652	       14776	        6536	        5472	       10986	       17798	         NaN	         NaN	       20386	        9704	       23586	       19022	       28430	       28880	        6356	        8420
       15224	       13370	        6774	        5006	       12706	       10930	         NaN	         NaN	       23200	       14036	       18412	       18628	       37316	       36210	        6224	        7888
       33654	       37824	       19936	       18530	       10728	       12168	       17906	       23678	         NaN	         NaN	        5812	        4188	       24866	       34350	       40008	       35278
       34750	       43428	       20270	       21416	       10764	       14684	        9688	       12844	         NaN	         NaN	        8080	        4530	       27968	       26770	       34830	       19396
        5204	        7232	       18760	       15326	       34324	       43524	       26948	       19374	        6266	        9890	         NaN	         NaN	       29646	       25662	       34100	       28580
